SourceID,TargetID,ReferenceText,ReferenceType,SourceDocumentID,TargetDocumentID,SourcePassageID,TargetPassageID,SourcePassage,TargetPassage
f416d7fa-af65-48d6-a16f-ed11a6daadac,5ed7d470-9d48-4676-936b-d27b5c945a94,84,External,11,17,7.5.1.(1),Part 6.Chapter 2.84.,"The Regulator may, pursuant to its power under section 84 of the FSMR, issue a written notice directing a Reporting Entity (a ""Direction Notice"") to disclose specified information and to take any other steps as the Regulator considers appropriate in the following circumstances:
(a)	where a Reporting Entity fails to comply with an obligation to Disclose any information under the FSMR and these Rules;
(b)	to correct or prevent a false market if the Regulator considers that there is or is likely to be a false market in a Listed Entity's Securities;","Miscellaneous . Regulator's powers of Direction
The Regulator may, if it is satisfied that it is in the interests of the Abu Dhabi Global Market to do so—
(a)	direct a Reporting Entity to disclose specified information to the market or take such other steps as the Regulator considers appropriate; or
(b)	impose on a Reporting Entity any additional continuing obligations;
on such terms and conditions as determined by the Regulator.

"
67e6fb61-6313-4d10-b3bb-b9b99d81cb75,5ed7d470-9d48-4676-936b-d27b5c945a94,84,External,11,17,10.1.3B.(1),Part 6.Chapter 2.84.,"A Reporting Entity must complete MKT Form 10-1 on a quarterly basis if the Regulator:
(a)	requires it as a condition of admission to the Official List pursuant to section 52(1)(b) of the FSMR;
(b)	classifies the Reporting Entity as a Mining Exploration Reporting Entity or a Petroleum Exploration Reporting Entity; or
(c)	requires it pursuant to section 84 of the FSMR.","Miscellaneous . Regulator's powers of Direction
The Regulator may, if it is satisfied that it is in the interests of the Abu Dhabi Global Market to do so—
(a)	direct a Reporting Entity to disclose specified information to the market or take such other steps as the Regulator considers appropriate; or
(b)	impose on a Reporting Entity any additional continuing obligations;
on such terms and conditions as determined by the Regulator.

"
8adfba26-baea-4975-86e1-ea3e27dccf98,b4cfe131-3e6f-4455-96b7-2281caa97038,9,External,11,17,1.1.3.Guidance.9.,Part 2.Chapter 2.9.,"Waivers and modifications. The Regulator also has the power, pursuant to section 9 of the FSMR, to waive or modify these Rules. The Guidance and Policies Manual (GPM) gives further information on how to seek a waiver or modification.",Modification or waiver of Rules. Modification or waiver of Rules
81fe739e-0873-4570-90b5-10a85aa1d92f,9f8314a7-8f65-4098-b57d-f2480c62e58c,9.2,Internal,11,11,APP 4.1.,9.2,"General. This Appendix sets out, by way of Guidance, best practice standards relevant to each of the Corporate Governance Principles (the ""Principles"") set out in Rule 9.2. While the Principles have the status of Rules that apply to a Reporting Entity/Listed Entity, the standards in this document are best practice standards that may be adopted by a Reporting Entity/Listed Entity to achieve compliance with the Principles.","Corporate Governance Principles
"
ff5bac8d-3dc7-46dd-a9ce-b0c32a42422e,5c3c0f6f-29a7-4b86-b0fe-109213900f3e,9.2.10,Internal,11,11,9.2.2.Guidance.3.,9.2.10,"Generally, if a Reporting Entity does not adopt the best practice standards set out in APP 4, or adopts them only partially, the Regulator would expect the reasons for doing so and any alternative measures adopted to achieve the outcomes intended by the Corporate Governance Principles to be disclosed in the Prospectus and thereafter pursuant to the Disclosure required under Rule 9.2.10. Any inaccurate or false representations would lead to the imposition of civil liability in accordance with section 70 of the FSMR.
","Annual reporting on compliance. The annual financial report of a Listed Entity to which this section applies must:
(1)	state whether the best practice standards specified in APP 4 (the ""Corporate Governance Principles"") have been adopted by the Listed Entity;
(2)	if the best practice standards in APP 4 have not been fully adopted or have been only partially adopted explain:
(a)	why the best practice standards were not adopted fully or adopted only partially, as is relevant; and
(b)	what actions, if any, have been taken by the Listed Entity to achieve compliance with the Corporate Governance Principles to the extent the relevant best practice standards were not adopted, or were only partially adopted; and
(3)	include a statement by Directors whether or not, in their opinion, the Corporate Governance framework of the Listed Entity is effective in promoting compliance with the Corporate Governance Principles, with supporting information and assumptions, and qualifications if necessary."
ff77ddf9-257f-4e32-960f-cd1e696b8c72,5c3c0f6f-29a7-4b86-b0fe-109213900f3e,9.2.10,Internal,11,11,9.2.10.Guidance.1.,9.2.10,"Rule 9.2.10 reflects the ""comply or explain"" approach adopted by the Regulator in respect of the Corporate Governance Principles.","Annual reporting on compliance. The annual financial report of a Listed Entity to which this section applies must:
(1)	state whether the best practice standards specified in APP 4 (the ""Corporate Governance Principles"") have been adopted by the Listed Entity;
(2)	if the best practice standards in APP 4 have not been fully adopted or have been only partially adopted explain:
(a)	why the best practice standards were not adopted fully or adopted only partially, as is relevant; and
(b)	what actions, if any, have been taken by the Listed Entity to achieve compliance with the Corporate Governance Principles to the extent the relevant best practice standards were not adopted, or were only partially adopted; and
(3)	include a statement by Directors whether or not, in their opinion, the Corporate Governance framework of the Listed Entity is effective in promoting compliance with the Corporate Governance Principles, with supporting information and assumptions, and qualifications if necessary."
88ccc385-cfe8-4e4e-afd3-80026e74b4dd,5c3c0f6f-29a7-4b86-b0fe-109213900f3e,9.2.10,Internal,11,11,10.1.4.Guidance.2.,9.2.10,Note that Listed Entities/Reporting Entities are also required to comply with Rule 9.2.10 on annual reporting of their compliance with Corporate Governance Principles.,"Annual reporting on compliance. The annual financial report of a Listed Entity to which this section applies must:
(1)	state whether the best practice standards specified in APP 4 (the ""Corporate Governance Principles"") have been adopted by the Listed Entity;
(2)	if the best practice standards in APP 4 have not been fully adopted or have been only partially adopted explain:
(a)	why the best practice standards were not adopted fully or adopted only partially, as is relevant; and
(b)	what actions, if any, have been taken by the Listed Entity to achieve compliance with the Corporate Governance Principles to the extent the relevant best practice standards were not adopted, or were only partially adopted; and
(3)	include a statement by Directors whether or not, in their opinion, the Corporate Governance framework of the Listed Entity is effective in promoting compliance with the Corporate Governance Principles, with supporting information and assumptions, and qualifications if necessary."
129d03d7-18a7-46fc-853b-0f2c7c3c21b5,5c3c0f6f-29a7-4b86-b0fe-109213900f3e,9.2.10,Internal,11,11,APP 4.2.,9.2.10,"General. A Reporting Entity to which the Principles apply is required under Rule 9.2.10 to state in its annual report whether the best practice standards have been adopted. In circumstances where a Reporting Entity has not fully adopted or only partially adopted the best practice standards, it needs to explain in its annual report why the standards were not fully adopted or adopted only partially and what actions, if any, it has taken to achieve compliance with the Principles.","Annual reporting on compliance. The annual financial report of a Listed Entity to which this section applies must:
(1)	state whether the best practice standards specified in APP 4 (the ""Corporate Governance Principles"") have been adopted by the Listed Entity;
(2)	if the best practice standards in APP 4 have not been fully adopted or have been only partially adopted explain:
(a)	why the best practice standards were not adopted fully or adopted only partially, as is relevant; and
(b)	what actions, if any, have been taken by the Listed Entity to achieve compliance with the Corporate Governance Principles to the extent the relevant best practice standards were not adopted, or were only partially adopted; and
(3)	include a statement by Directors whether or not, in their opinion, the Corporate Governance framework of the Listed Entity is effective in promoting compliance with the Corporate Governance Principles, with supporting information and assumptions, and qualifications if necessary."
93469a99-bd70-4238-8a77-3e14b6e14c36,31ef931d-87dc-402c-90e2-29e314b1793c,9.2.4,Internal,11,11,APP 4.12.,9.2.4,"General. The annual report of the Reporting Entity should include a statement of how the Board operates and it should also set out the number of meetings of the Board.
Principle 2  Division of responsibilities
Rule 9.2.4
""The Board must ensure that there is a clear division between the Board's responsibility for setting the strategic aims and overseeing the Reporting Entity and the Senior Management's responsibility for managing the Reporting Entity's business in accordance with the strategic aims and risk parameters set by the Board.""
","Principle 2 – Division of responsibilities. The Board must ensure that there is a clear division between the Board's responsibility for setting the strategic aims and undertaking the oversight of the Listed Entity and the Senior Management's responsibility for managing the Listed Entity's business in accordance with the strategic aims and risk parameters set by the Board.
"
35277484-31bd-49fe-956c-02f3ceff5405,705e3965-3995-437d-abe7-8af619b6bbbb,9.2.5,Internal,11,11,APP 4.20.,9.2.5,"Chairman and Chief Executive. The annual report of the Reporting Entity should:
a.	identify the chairman, the deputy chairman (where there is one), the Directors and the chief executive; and
b.	include a high level statement of which types of decisions are to be taken by the Board and which are to be delegated to the Senior Management.
Principle 3  Board composition and resources
Rule 9.2.5
""The Board and its committees must have an appropriate balance of skills, experience, independence and knowledge of the Reporting Entity's business, and adequate resources, including access to expertise as required and timely and comprehensive information relating to the affairs of the Reporting Entity.""
","Principle 3 – Board composition and resources. The Board, and its committees, must have an appropriate balance of skills, experience, independence and knowledge of the Listed Entity's business, and adequate resources, including access to expertise as required and timely and comprehensive information relating to the affairs of the Listed Entity.
"
a67833c9-666b-45d7-9b35-cc0b72c832f9,d2fbf1cf-e44b-4286-b26e-ea64ac6d5b99,9.2.6,Internal,11,11,APP 4.44.,9.2.6,"Performance evaluation. The Board should state in the annual report how performance evaluation of the Board, its committees and its individual Directors has been conducted.
Principle 4  Risk management and internal control systems
Rule 9.2.6
""The Board must ensure that the Reporting Entity has an adequate, effective, well defined and well integrated risk management, internal control and compliance framework.""","Principle 4 – Risk management and internal control systems. The Board must ensure that the Listed Entity has an adequate, effective, well defined and well integrated risk management, internal control and compliance framework.
"
e6fc1de1-709b-4e05-b519-c6d344a0d34e,07fe857d-d32b-4e85-a5b2-f6252690dd58,9.2.7,Internal,11,11,APP 4.50.,9.2.7,"Audit committee. A separate section of the annual report should describe the work of the audit committee in discharging its responsibilities. The annual report should also explain to Shareholders how, if the auditor provides non audit services, auditor objectivity and independence is safeguarded.
Principle 5  Shareholder rights and effective dialogue
Rule 9.2.7
""The Board must ensure that the rights of Shareholders are properly safeguarded through appropriate measures that enable the Shareholders to exercise their rights effectively, promote effective dialogue with Shareholders and other key stakeholders as appropriate, and prevent any abuse or oppression of minority Shareholders.""","Principle 5 – Shareholder rights and effective dialogue. The Board must ensure that the rights of Shareholders are properly safeguarded through appropriate measures that enable the Shareholders to exercise their rights effectively, promote effective dialogue with Shareholders and other key stakeholders as appropriate, and prevent any abuse or oppression of minority Shareholders.
"
